Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,11 Mbps,12 Mbps,13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,49 Mbps,50 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,82 Mbps,83 Mbps,85 Mbps,90 Mbps,92 Mbps,95 Mbps,100 Mbps 
ENTRE RIOS,OTROS,Otros,Sin Datos,6978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Aldea María Luisa,30084010,,,,,,,,,,,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Aldea San Rafael,30084020,,,,,,,,1,,,5,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Cerrito,30084050,,,,1,,,,3,,,12,,,4,,,,,81,64,,,,,,1102,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Colonia Avellaneda,30084060,,,,,,,,3,,,7,,,17,,,,,44,71,,,,,,290,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Crespo,30084070,,,,,,,,39,,,53,,,90,,,,,6,279,,,,,,684,,,,,74,,,,,,,,,,,,,,,4331,,,,,,,,,,,,,1406,,,,,,,,,,,,,,,,,,,,433
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,30084095,,,,,39,,,35,,,16,,,24,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,El Palenque,30084080,,,,,,,,,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,El Pingo,30084090,,,,,,,,1,,,30,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,El Ramblón,30084095,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Hasenkamp,30084100,,,,1,,,,3,,,130,,,24,,,62,,6,,,,,1,,1,,689,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Hernandarias,30084110,,,,,,,,1,,,9,,,12,,,,,3,351,,,,,,46,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,La Picada,30084120,,,,,,,,,,,,,,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Las Tunas,30084130,1,,,,,,,,,,51,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,María Grande,30084140,,1,,,,,,2,,,150,,,12,,,71,,4,1,,,,3,,359,,1131,,,,,,,,,,,,,407,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Oro Verde,30084150,,,,,,,,2,,,33,,,18,,,8,,,44,,,,,,196,,,,,43,,,,,66,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Otros,Sin Datos,,,,,,,,,,,5,,,,,,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Paraná,30084160,3,,,3,,,5,823,,,245,,,1944,,5,,,514,2954,,,,5,,2225,,215,,,177,,,424,,255,,,,,1790,,,,,19399,,,,,,,,,,,,,35886,,,,,,,,,,,,,,,,,,,,22266
ENTRE RIOS,Paraná,Pueblo Brugo,30084180,,,,,,,,,,,10,,,10,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,San Benito,30084200,,,,,,,,2,,,35,,,23,,,,,127,24,,,,,,115,,6,,,21,,,6,,,,,,,31,,,,,,,,,,,,,,,,,,435,,,,,,,,,,,,,,,,,,,,488
ENTRE RIOS,Paraná,Sauce Montrull,30084210,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Seguí,30084230,,,,1,14,,,17,,,110,,,44,,,95,,14,,,,,,,1,,,,,,,,,,,,,,,,,,,,304,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Tabossi,30084250,,,,,,,,,,,95,,,2,,,28,,3,,,,,,,41,,287,,,2,,,,,,,,,,21,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Viale,30084270,,,,,,,,5,,,347,,,43,,,440,,4,176,,,,,,812,,245,,,78,,,,,,,,,,78,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Villa Urquiza,30084300,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,San Salvador,General Campos,30088010,,,,1,,,,1,,,26,,,508,,,19,,5,4,,,,,,8,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,San Salvador,San Salvador,30088020,1,,,,,,,2,,,2,,,7,,,,,,783,,,,,,368,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Durazno,30091020,,,,,,,,,,,38,,,6,,,,,,2,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Gobernador Echagüe,30091040,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Gobernador Mansilla,30091050,160,,,,,,,2,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Gobernador Solá,30091060,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Maciá,30091090,386,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Rosario del Tala,30091100,970,,,,,,,20,,,,,,39,,,,,,241,,,,,,1091,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,1º de Mayo,30098090,,,,,,,,,,,,,,26,,,104,,,19,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Basavilbaso,30098010,815,,,,,,,10,,,,,,42,,,1,,,160,,,,,,605,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Caseros,30098020,23,,,,,,,1,,,,,,3,,,25,,,645,,,,,,165,,,,,13,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Colonia Elía,30098030,21,,,,,,,,,,,,,,,,116,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,1787,,,,,,,118,,,4,,,475,,,,,1,1904,,1094,,,,5436,,8,,,314,,,48,,786,,,,,279,,,,,64,,,,,,,,,,,,,4992,,,,,,,,,,,,,,,,,,,,5028
ENTRE RIOS,Uruguay,Estancia San Pedro,30098030,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Herrera,30098060,,,,,,,,,,,,,,1,,,72,,,10,,,,,,116,,,,,8,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Las Moscas,30098070,2,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Líbaros,30098080,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Pronunciamiento,30098100,1,,,,,,,,,,,,,31,,,152,,,13,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Rocamora,30098110,31,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Santa Anita,30098120,26,,,,,,,,,,,,,,,,28,,,240,,,,,,61,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Villa Mantero,30098130,27,,,1,,,,,,,,,,1,,,6,,,5,,,,,,34,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Villa San Justo,30098140,24,,,,,,,,,,,,,,,,28,,,393,,,,,,59,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),30098150,25,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Victoria,Molino Doll,30105040,,,,,,,,,,,7,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Victoria,Rincón de Nogoyá,30105040,,,,,,,,14,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Victoria,Victoria,30105060,,,,,,,,145,,,48,,,157,,,,,22,905,,,,,,2446,,,,,163,,,,,900,,,,,,,,,,36,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2
ENTRE RIOS,Villaguay,Estación Raíces,30113010,,,,,,,,1,,,,,,1,,,,,,14,,,,,,22,,,,,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,30113020,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Jubileo,30113030,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Paso de la Laguna,30113050,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Villa Clara,30113060,,,,1,,,,1,,,42,,,51,,,,,1,32,,,,,,62,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Villa Domínguez,30113070,,,,,,,,,,,,,,30,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Villaguay,30113080,1,,,,,,108,19,,,,,,33,,384,,,,1055,,,,56,,1462,,,,,112,,,,,9,,,,,,,,,,,,,,,,,,,,,,,2866,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Fortín Soledad,34007003,,,,,1,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Guadalcazar,34007005,5,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,La Rinconada,34007007,,,,,5,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Laguna Yema,34007010,,,,2,,,,,,,,,,26,,,17,,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Lamadrid,34007015,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Los Chiriguanos,34007020,,,,,,,,,,,,,,16,,,5,,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Pozo de Maza,34007030,,,,1,3,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Pozo del Mortero,34007040,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Vaca Perdida,34007050,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Colonia Pastoril,34014010,,,,,,,,,,,,,,58,,,2,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Formosa,34014020,152,,,5,,,,338,,,4,,,4732,,,1886,,1169,2200,,2,,1,,17926,,47,,,417,,,195,,3866,,,,,317,,,,,205,,,,,,,,16,,,,,7579,,,,,,,,,,,,,,,,,,,,7607
FORMOSA,Formosa,Gran Guardia,34014030,0,,,,,,,,,,,,,35,,,13,,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Mariano Boedo,34014040,,,,,,,,,,,,,,14,,,5,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Mojón de Fierro,34014050,0,,,1,,,,,,,,,,17,,,2,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,San Hilario,34014060,,,,1,,,,,,,,,,11,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Villa del Carmen,34014070,,,,2,,,,,,,,,,54,,,,,20,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Banco Payaguá,34021010,,,,,,,,,,,,,,21,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,General Lucio Victorio Mansilla,34021020,,,,2,,,,,,,,,,127,,,22,,17,4,,,,,,9,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Herradura,34021030,,,,,,,,,,,,,,52,,,23,,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Otros,Sin Datos,,,,,,,,,,,,,,121,,,9,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,San Francisco de Laishi,34021040,0,,,3,,,,,,,,,,115,,,50,,33,9,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Tatané,34021050,,,,,,,,,,,,,,15,,,6,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Villa Escolar,34021060,,,,,,,,,,,,,,70,,,9,,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,34028010,,,,1,,,,,,,,,,103,,,88,,45,44,,,,,,173,,,,,12,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,OTROS,Otros,Sin Datos,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Bartolomé de las Casas,34035010,,,,1,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Comandante Fontana,34035030,,,,,,,,,,,2,,,142,,,367,,35,125,,,,33,,3,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Estanislao del Campo,34035050,0,,,,,,,1,,,,,,74,,,47,,29,16,,,,,,20,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Fortín Cabo 1º Lugones,34035060,,,,,,,,,,,,,,107,,,11,,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Fortín Sargento 1º Leyes,34035070,1,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Ibarreta,34035080,,,,3,,,,1,,,102,,,235,,,119,,30,71,,,,,,171,,,,,25,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Juan G. Bazán,34035090,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Las Lomitas,34035100,1,,,4,,,,1,,,,,,219,,,52,,610,120,,,,23,,459,,,,,72,,,,,11,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Posta Cambio Zalazar,34035110,,,,,,,,,,,,,,28,,,5,,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Pozo del Tigre,34035120,,,,,,,,,,,,,,119,,,38,,24,28,,,,,,16,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,San Martín I,34035130,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,San Martín II,34035140,,,,,,,,,,,,,,262,,,68,,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Subteniente Perín,34035150,,,,1,,,,,,,,,,34,,,19,,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Villa General Güemes,34035160,,,,,,,,,,,,,,373,,,46,,22,6,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Villa General Manuel Belgrano,34035170,,,,,,,,,,,,,,327,,,68,,33,19,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilagás,Buena Vista,34042010,,,,,,,,,,,,,,172,,,16,,23,1,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilagás,El Espinillo,34042020,2,,,,,,,,,,,,,232,,,28,,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilagás,Laguna Gallo,34042030,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilagás,Misión Tacaagle,34042040,1,,,,,,,,,,,,,102,,,23,,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilagás,Tres Lagunas,34042060,,,,,,,,,,,27,,,70,,,8,,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Clorinda,34049010,,,,,1,,,32,,,667,,,580,,,14,,154,1143,,,,,,690,,,,,,,,,,289,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Laguna Blanca,34049020,315,,,,,,,,,,46,,,1,,,,,38,,,,,,,,,,,,,,,,,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Laguna Naick-Neck,34049030,0,,,2,,,,,,,94,,,116,,,21,,32,8,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Palma Sola,34049040,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Puerto Pilcomayo,34049050,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Riacho He-He,34049060,0,,,,,,,,,,,,,334,,,47,,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Riacho Negro,34049070,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Siete Palmas,34049080,,,,,,,,,,,14,,,56,,,3,,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pirané,Colonia Campo Villafañe,34056010,,,,,,,,,,,,,,23,,,3,,31,1,,,,,,52,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pirané,El Colorado,34056020,,,,5,13,,,,,,875,,,130,,,19,,61,812,,24,,31,,63,,48,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pirané,Otros,Sin Datos,,,,,,,,,,,,,,35,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pirané,Palo Santo,34056030,,,,1,,,,34,,,65,,,247,,,69,,34,14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pirané,Pirané,34056040,102,,,3,,,,,,,,,,174,,,32,,62,980,,,,,,2,,120,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pirané,Villa Kilómetro 213,34056050,1,,,,,,,,,,,,,112,,,9,,37,2,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Ramón Lista,El Potrillo,34063010,,,,,5,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Ramón Lista,El Quebracho,34063030,,,,,10,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Ramón Lista,General Mosconi,34063020,,,,3,5,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
